experiment_name,timestamp,session_id,trace_id,judge_trace_id,phase,memory,mode,conversation_index,turn_index,question_index,search_calls,top_k,memories_returned,question_category,question,answer,gold_answer,seed,judge_n,judge_verdict,judge_reason,toxic_latency,toxic_jitter,toxic_bandwidth,wall_ms,compute_ms,flush_ms,cpu_edge_ns,cpu_cloud_ns,ram_edge_peak_bytes,ram_cloud_peak_bytes,disk_edge_bytes,disk_cloud_bytes,network_edge_to_cloud_bytes,network_cloud_to_edge_bytes,edge_llm_tokens,edge_llm_cost_usd,cloud_llm_tokens,cloud_llm_cost_usd,llm_tokens,llm_cost_usd,responder_context_window_tokens,responder_context_window_cost_usd,error
graphiti_conv0_constrained,2026-05-13T08:06:00.004634+00:00,graphiti_conv0_constrained_dabbe247,fd4cd9a810abcf00ed1435e339ef98e6,,load,graphiti,constrained,0,9,,,,,,10,"Melanie: Wow, Caroline! What kinda jobs are you thinkin' of? Anything that stands out?",,1,,,,150.0,30.0,512.0,6700.59124600084,6497.501995007042,203.0892509937985,50340000,804087000,0.0,0.0,0.0,1060864.0,1263,937,0,0.0,5616,0.0008914,5616,0.0008914,,,
graphiti_conv0_constrained,2026-05-13T08:06:05.207010+00:00,graphiti_conv0_constrained_dabbe247,fd4cd9a810abcf00ed1435e339ef98e6,,load,graphiti,constrained,0,10,,,,,,11,Caroline: I'm keen on counseling or working in mental health - I'd love to support those with similar issues.,,1,,,,150.0,30.0,512.0,5201.904008004931,4999.022752002929,202.88125600200146,46232000,305839000,0.0,102400,0.0,1298432.0,1286,960,0,0.0,4784,0.00076208,4784,0.00076208,,,
graphiti_conv0_constrained,2026-05-13T08:06:21.191905+00:00,graphiti_conv0_constrained_dabbe247,fd4cd9a810abcf00ed1435e339ef98e6,,load,graphiti,constrained,0,11,,,,,,12,Melanie: You'd be a great counselor! Your empathy and understanding will really help the people you work with. By the wa,,1,,,,150.0,30.0,512.0,15984.389643999748,15781.057565996889,203.3320780028589,129697000,387186000,0.0,512000,0.0,2179072.0,1524,1038,0,0.0,4817,0.00076658,4817,0.00076658,,,
graphiti_conv0_constrained,2026-05-13T08:06:33.325436+00:00,graphiti_conv0_constrained_dabbe247,fd4cd9a810abcf00ed1435e339ef98e6,,load,graphiti,constrained,0,12,,,,,,13,"Caroline: Thanks, Melanie! That's really sweet. Is this your own painting?",,1,,,,150.0,30.0,512.0,12133.002592003322,11727.977028000169,405.0255640031537,123591000,430983000,0.0,0.0,0.0,1069056.0,1251,926,0,0.0,4786,0.00075788,4786,0.00075788,,,
graphiti_conv0_constrained,2026-05-13T08:06:58.641914+00:00,graphiti_conv0_constrained_dabbe247,fd4cd9a810abcf00ed1435e339ef98e6,,load,graphiti,constrained,0,13,,,,,,14,"Melanie: Yeah, I painted that lake sunrise last year! It's special to me.",,1,,,,150.0,30.0,512.0,25315.9680430108,25114.120526006445,201.847517004353,210829000,904806000,0.0,1544192,0.0,57344.0,1316,991,0,0.0,7088,0.00112134,7088,0.00112134,,,
graphiti_conv0_constrained,2026-05-13T08:07:07.887578+00:00,graphiti_conv0_constrained_dabbe247,fd4cd9a810abcf00ed1435e339ef98e6,,load,graphiti,constrained,0,14,,,,,,15,"Caroline: Wow, Melanie! The colors really blend nicely. Painting looks like a great outlet for expressing yourself.",,1,,,,150.0,30.0,512.0,9245.151342998724,9041.969986996264,203.18135600246023,87215000,266591000,0.0,454656,0.0,1495040.0,1292,966,0,0.0,5801,0.00091842,5801,0.00091842,,,
graphiti_conv0_constrained,2026-05-13T08:07:27.014213+00:00,graphiti_conv0_constrained_dabbe247,fd4cd9a810abcf00ed1435e339ef98e6,,load,graphiti,constrained,0,15,,,,,,16,"Melanie: Thanks, Caroline! Painting's a fun way to express my feelings and get creative. It's a great way to relax after",,1,,,,150.0,30.0,512.0,19126.14032199781,18924.319175988785,201.82114600902423,138971000,309207000,0.0,0.0,0.0,1306624.0,1375,1038,0,0.0,4819,0.00076868,4819,0.00076868,,,
graphiti_conv0_constrained,2026-05-13T08:07:33.054106+00:00,graphiti_conv0_constrained_dabbe247,fd4cd9a810abcf00ed1435e339ef98e6,,load,graphiti,constrained,0,16,,,,,,17,"Caroline: Totally agree, Mel. Relaxing and expressing ourselves is key. Well, I'm off to go do some research.",,1,,,,150.0,30.0,512.0,6039.40737900848,5836.034804000519,203.37257500796113,80741000,166352000,0.0,0.0,0.0,1110016.0,1286,960,0,0.0,4814,0.00076388,4814,0.00076388,,,
graphiti_conv0_constrained,2026-05-13T08:08:05.076900+00:00,graphiti_conv0_constrained_dabbe247,fd4cd9a810abcf00ed1435e339ef98e6,,load,graphiti,constrained,0,17,,,,,,18,"Melanie: Yep, Caroline. Taking care of ourselves is vital. I'm off to go swimming with the kids. Talk to you soon!",,1,,,,150.0,30.0,512.0,32022.239815996727,31517.075181996915,505.1646339998115,260458000,792022000,0.0,0.0,0.0,2506752.0,1423,1097,0,0.0,7352,0.00116927,7352,0.00116927,,,
graphiti_conv0_constrained,2026-05-13T08:08:14.773226+00:00,graphiti_conv0_constrained_dabbe247,fd4cd9a810abcf00ed1435e339ef98e6,,load,graphiti,constrained,0,0,,,,,,19,"Melanie: Hey Caroline, since we last chatted, I've had a lot of things happening to me. I ran a charity race for mental ",,2,,,,150.0,30.0,512.0,9695.813034995808,9492.02186599723,203.79116899857763,193577000,304052000,0.0,0.0,0.0,32768.0,1402,971,0,0.0,7650,0.00121065,7650,0.00121065,,,
graphiti_conv0_constrained,2026-05-13T08:08:35.942254+00:00,graphiti_conv0_constrained_dabbe247,fd4cd9a810abcf00ed1435e339ef98e6,,load,graphiti,constrained,0,1,,,,,,20,"Caroline: That charity race sounds great, Mel! Making a difference & raising awareness for mental health is super reward",,2,,,,150.0,30.0,512.0,21168.544354004553,20965.50372200727,203.04063199728262,172306000,623970000,0.0,196608,0.0,1466368.0,1409,1038,0,0.0,7537,0.00118537,7537,0.00118537,,,
graphiti_conv0_constrained,2026-05-13T08:08:40.535821+00:00,graphiti_conv0_constrained_dabbe247,fd4cd9a810abcf00ed1435e339ef98e6,,load,graphiti,constrained,0,2,,,,,,21,"Melanie: Thanks, Caroline! The event was really thought-provoking. I'm starting to realize that self-care is really impo",,2,,,,150.0,30.0,512.0,4593.061375999241,4390.192539998679,202.8688360005617,45789000,163941000,0.0,0.0,0.0,2482176.0,1397,971,0,0.0,4979,0.00078908,4979,0.00078908,,,
graphiti_conv0_constrained,2026-05-13T08:08:52.638426+00:00,graphiti_conv0_constrained_dabbe247,fd4cd9a810abcf00ed1435e339ef98e6,,load,graphiti,constrained,0,3,,,,,,22,"Caroline: I totally agree, Melanie. Taking care of ourselves is so important - even if it's not always easy. Great that ",,2,,,,150.0,30.0,512.0,12102.118902999791,11848.618303003605,253.5005999961868,90124000,431016000,0.0,0.0,0.0,1331200.0,1327,969,0,0.0,6118,0.00096514,6118,0.00096514,,,
graphiti_conv0_constrained,2026-05-13T08:09:03.775656+00:00,graphiti_conv0_constrained_dabbe247,fd4cd9a810abcf00ed1435e339ef98e6,,load,graphiti,constrained,0,4,,,,,,23,"Melanie: Yeah, it's tough. So I'm carving out some me-time each day - running, reading, or playing my violin - which ref",,2,,,,150.0,30.0,512.0,11136.735665990273,10781.74728799786,354.988377992413,121981000,195170000,0.0,0.0,0.0,1060864.0,1344,971,0,0.0,5018,0.00079718,5018,0.00079718,,,
graphiti_conv0_constrained,2026-05-13T08:09:19.439691+00:00,graphiti_conv0_constrained_dabbe247,fd4cd9a810abcf00ed1435e339ef98e6,,load,graphiti,constrained,0,5,,,,,,24,"Caroline: That's great, Mel! Taking time for yourself is so important. You're doing an awesome job looking after yoursel",,2,,,,150.0,30.0,512.0,15663.536408988875,15460.201506997691,203.33490199118387,135235000,407857000,0.0,0.0,0.0,28672.0,1381,1038,0,0.0,5038,0.00079928,5038,0.00079928,,,
graphiti_conv0_constrained,2026-05-13T08:09:33.556846+00:00,graphiti_conv0_constrained_dabbe247,fd4cd9a810abcf00ed1435e339ef98e6,,load,graphiti,constrained,0,6,,,,,,25,"Melanie: Thanks, Caroline. It's still a work in progress, but I'm doing my best. My kids are so excited about summer bre",,2,,,,150.0,30.0,512.0,14116.656753991265,13915.831100996002,200.82565299526323,97103000,242377000,0.0,0.0,0.0,1085440.0,1377,972,0,0.0,5085,0.00080408,5085,0.00080408,,,
graphiti_conv0_constrained,2026-05-13T08:09:39.621114+00:00,graphiti_conv0_constrained_dabbe247,fd4cd9a810abcf00ed1435e339ef98e6,,load,graphiti,constrained,0,7,,,,,,26,Caroline: Researching adoption agencies — it's been a dream to have a family and give a loving home to kids who need it.,,2,,,,150.0,30.0,512.0,6063.776582988794,5860.468044993468,203.30853799532633,79357000,168408000,0.0,0.0,0.0,1060864.0,1302,974,0,0.0,5087,0.00080168,5087,0.00080168,,,
graphiti_conv0_constrained,2026-05-13T08:09:47.316454+00:00,graphiti_conv0_constrained_dabbe247,fd4cd9a810abcf00ed1435e339ef98e6,,load,graphiti,constrained,0,8,,,,,,27,"Melanie: Wow, Caroline! That's awesome! Taking in kids in need - you're so kind. Your future family is gonna be so lucky",,2,,,,150.0,30.0,512.0,7694.8163519991795,7390.48640600231,304.32994599686936,51276000,394688000,0.0,196608,0.0,2396160.0,1310,970,0,0.0,6162,0.00097185,6162,0.00097185,,,
graphiti_conv0_constrained,2026-05-13T08:09:55.473627+00:00,graphiti_conv0_constrained_dabbe247,fd4cd9a810abcf00ed1435e339ef98e6,,load,graphiti,constrained,0,9,,,,,,28,"Caroline: Thanks, Mel! My goal is to give kids a loving home. I'm truly grateful for all the support I've got from frien",,2,,,,150.0,30.0,512.0,8156.652365010814,7902.848693003762,253.80367200705223,85149000,364925000,0.0,0.0,0.0,1437696.0,1634,971,0,0.0,7983,0.00125737,7983,0.00125737,,,
graphiti_conv0_constrained,2026-05-13T08:10:04.766592+00:00,graphiti_conv0_constrained_dabbe247,fd4cd9a810abcf00ed1435e339ef98e6,,load,graphiti,constrained,0,10,,,,,,29,"Melanie: Wow, that agency looks great! What made you pick it?",,2,,,,150.0,30.0,512.0,9292.475493013626,9088.900498012663,203.5749950009631,86341000,264777000,0.0,0.0,0.0,32768.0,1239,912,0,0.0,5157,0.00081488,5157,0.00081488,,,
graphiti_conv0_constrained,2026-05-13T08:10:19.745549+00:00,graphiti_conv0_constrained_dabbe247,fd4cd9a810abcf00ed1435e339ef98e6,,load,graphiti,constrained,0,11,,,,,,30,Caroline: I chose them 'cause they help LGBTQ+ folks with adoption. Their inclusivity and support really spoke to me.,,2,,,,150.0,30.0,512.0,14978.465238993522,14724.588267999934,253.87697099358775,128380000,908377000,0.0,19640320,0.0,2502656.0,1295,969,0,0.0,7904,0.00124753,7904,0.00124753,,,
graphiti_conv0_constrained,2026-05-13T08:10:24.932971+00:00,graphiti_conv0_constrained_dabbe247,fd4cd9a810abcf00ed1435e339ef98e6,,load,graphiti,constrained,0,12,,,,,,31,"Melanie: That's great, Caroline! Loving the inclusivity and support. Anything you're excited for in the adoption process",,2,,,,150.0,30.0,512.0,5186.91356999625,4983.534501996473,203.37906799977645,46889000,156147000,0.0,0.0,0.0,16384.0,1299,971,0,0.0,5104,0.00081098,5104,0.00081098,,,
graphiti_conv0_constrained,2026-05-13T08:10:30.985889+00:00,graphiti_conv0_constrained_dabbe247,fd4cd9a810abcf00ed1435e339ef98e6,,load,graphiti,constrained,0,13,,,,,,32,"Caroline: I'm thrilled to make a family for kids who need one. It'll be tough as a single parent, but I'm up for the cha",,2,,,,150.0,30.0,512.0,6052.395678998437,5547.125154000241,505.27052499819547,48985000,171586000,0.0,0.0,0.0,2203648.0,1305,971,0,0.0,5066,0.00080348,5066,0.00080348,,,
graphiti_conv0_constrained,2026-05-13T08:10:37.744015+00:00,graphiti_conv0_constrained_dabbe247,fd4cd9a810abcf00ed1435e339ef98e6,,load,graphiti,constrained,0,14,,,,,,33,Melanie: You're doing something amazing! Creating a family for those kids is so lovely. You'll be an awesome mom! Good l,,2,,,,150.0,30.0,512.0,6757.6224289950915,6554.50445698807,203.1179720070213,48232000,161695000,0.0,0.0,0.0,16384.0,1302,971,0,0.0,5067,0.00080858,5067,0.00080858,,,
graphiti_conv0_constrained,2026-05-13T08:10:42.335054+00:00,graphiti_conv0_constrained_dabbe247,fd4cd9a810abcf00ed1435e339ef98e6,,load,graphiti,constrained,0,15,,,,,,34,"Caroline: Thanks, Melanie! Your kind words really mean a lot. I'll do my best to make sure these kids have a safe and lo",,2,,,,150.0,30.0,512.0,4590.537619005772,4388.092783003231,202.4448360025417,47081000,173685000,0.0,0.0,0.0,1118208.0,1308,971,0,0.0,5042,0.00080168,5042,0.00080168,,,
graphiti_conv0_constrained,2026-05-13T08:10:48.769661+00:00,graphiti_conv0_constrained_dabbe247,fd4cd9a810abcf00ed1435e339ef98e6,,load,graphiti,constrained,0,16,,,,,,35,"Melanie: No doubts, Caroline. You have such a caring heart - they'll get all the love and stability they need! Excited f",,2,,,,150.0,30.0,512.0,6434.0592340013245,6231.122999000945,202.93623500037938,49995000,842454000,0.0,0.0,0.0,1134592.0,1318,971,0,0.0,6164,0.0009727,6164,0.0009727,,,
graphiti_conv0_constrained,2026-05-13T08:11:24.535754+00:00,graphiti_conv0_constrained_dabbe247,fd4cd9a810abcf00ed1435e339ef98e6,,load,graphiti,constrained,0,0,,,,,,36,Caroline: Hey Melanie! How's it going? I wanted to tell you about my school event last week. It was awesome! I talked ab,,3,,,,150.0,30.0,512.0,35765.60420099122,35512.15020599193,253.45399499929044,299782000,640022000,0.0,0.0,0.0,2822144.0,1643,1103,0,0.0,7951,0.00125495,7951,0.00125495,,,
graphiti_conv0_constrained,2026-05-13T08:11:31.693996+00:00,graphiti_conv0_constrained_dabbe247,fd4cd9a810abcf00ed1435e339ef98e6,,load,graphiti,constrained,0,1,,,,,,37,Melanie: Hey Caroline! Great to hear from you. Sounds like your event was amazing! I'm so proud of you for spreading awa,,3,,,,150.0,30.0,512.0,7157.765310999821,6702.807766007027,454.9575449927943,83835000,333706000,0.0,0.0,0.0,1413120.0,1459,971,0,0.0,6276,0.00098995,6276,0.00098995,,,
graphiti_conv0_constrained,2026-05-13T08:11:50.841990+00:00,graphiti_conv0_constrained_dabbe247,fd4cd9a810abcf00ed1435e339ef98e6,,load,graphiti,constrained,0,2,,,,,,38,"Caroline: Thanks, Mel! Your backing really means a lot. I felt super powerful giving my talk. I shared my own journey, t",,3,,,,150.0,30.0,512.0,19147.425060000387,18742.11432899756,405.3107310028281,166645000,523024000,0.0,0.0,0.0,1622016.0,1676,1038,0,0.0,8279,0.00129823,8279,0.00129823,,,
graphiti_conv0_constrained,2026-05-13T08:11:59.386448+00:00,graphiti_conv0_constrained_dabbe247,fd4cd9a810abcf00ed1435e339ef98e6,,load,graphiti,constrained,0,3,,,,,,39,"Melanie: Wow, Caroline, you're doing an awesome job of inspiring others with your journey. It's great to be part of it a",,3,,,,150.0,30.0,512.0,8543.953522996162,8340.907776990207,203.04574600595515,52302000,407912000,0.0,0.0,0.0,53248.0,1478,971,0,0.0,5252,0.00083228,5252,0.00083228,,,
graphiti_conv0_constrained,2026-05-13T08:12:14.096420+00:00,graphiti_conv0_constrained_dabbe247,fd4cd9a810abcf00ed1435e339ef98e6,,load,graphiti,constrained,0,4,,,,,,40,"Caroline: Thanks Mel! Your kind words mean a lot. Sharing our experiences isn't always easy, but I feel it's important t",,3,,,,150.0,30.0,512.0,14709.477899988997,14405.538965991582,303.938933997415,125538000,303056000,0.0,0.0,0.0,2134016.0,1528,972,0,0.0,5363,0.00084938,5363,0.00084938,,,
graphiti_conv0_constrained,2026-05-13T08:12:29.397011+00:00,graphiti_conv0_constrained_dabbe247,fd4cd9a810abcf00ed1435e339ef98e6,,load,graphiti,constrained,0,5,,,,,,41,"Melanie: Yeah, Caroline! It takes courage to talk about our own stories. But it's in these vulnerable moments that we bo",,3,,,,150.0,30.0,512.0,15300.114262994612,14844.523979991209,455.5902830034029,126844000,238589000,0.0,0.0,0.0,1138688.0,1605,972,0,0.0,5485,0.00086678,5485,0.00086678,,,
graphiti_conv0_constrained,2026-05-13T08:12:47.468078+00:00,graphiti_conv0_constrained_dabbe247,fd4cd9a810abcf00ed1435e339ef98e6,,load,graphiti,constrained,0,6,,,,,,42,Caroline: Your words mean a lot to me. I'm grateful for the chance to share my story and give others hope. We all have u,,3,,,,150.0,30.0,512.0,18070.559297004365,17867.631961998995,202.92733500536997,166333000,242583000,0.0,0.0,0.0,24576.0,1549,1037,0,0.0,5573,0.00088088,5573,0.00088088,,,
graphiti_conv0_constrained,2026-05-13T08:12:53.031579+00:00,graphiti_conv0_constrained_dabbe247,fd4cd9a810abcf00ed1435e339ef98e6,,load,graphiti,constrained,0,7,,,,,,43,"Melanie: Thanks, Caroline, for letting me join your journey. I'm so proud to be part of the difference you're making. Le",,3,,,,150.0,30.0,512.0,5562.997845991049,5360.991877998458,202.00596799259074,47660000,149882000,0.0,0.0,0.0,1044480.0,1407,971,0,0.0,5608,0.00088568,5608,0.00088568,,,
graphiti_conv0_constrained,2026-05-13T08:13:04.689799+00:00,graphiti_conv0_constrained_dabbe247,fd4cd9a810abcf00ed1435e339ef98e6,,load,graphiti,constrained,0,8,,,,,,44,"Caroline: Yeah Mel, let's spread love and understanding! Thanks for the support and encouragement. We can tackle life's ",,3,,,,150.0,30.0,512.0,11657.723014999647,11454.695260996232,203.02775400341488,90770000,222973000,0.0,0.0,0.0,1101824.0,1330,972,0,0.0,5607,0.00088238,5607,0.00088238,,,
graphiti_conv0_constrained,2026-05-13T08:13:13.778755+00:00,graphiti_conv0_constrained_dabbe247,fd4cd9a810abcf00ed1435e339ef98e6,,load,graphiti,constrained,0,9,,,,,,45,"Melanie: Yes, Caroline! We can do it. Your courage is inspiring. I want to be couragous for my family- they motivate me ",,3,,,,150.0,30.0,512.0,9088.416172991856,8886.465496005258,201.9506769865984,91175000,336673000,0.0,0.0,0.0,1073152.0,1335,970,0,0.0,6664,0.00104885,6664,0.00104885,,,
graphiti_conv0_constrained,2026-05-13T08:13:55.908967+00:00,graphiti_conv0_constrained_dabbe247,fd4cd9a810abcf00ed1435e339ef98e6,,load,graphiti,constrained,0,10,,,,,,46,"Caroline: Thanks, Mel! My friends, family and mentors are my rocks – they motivate me and give me the strength to push o",,3,,,,150.0,30.0,512.0,42129.69991698628,41572.477758993045,557.2221579932375,357425000,663330000,0.0,0.0,0.0,2842624.0,1605,1106,0,0.0,10547,0.00168066,10547,0.00168066,,,
graphiti_conv0_constrained,2026-05-13T08:14:02.027791+00:00,graphiti_conv0_constrained_dabbe247,fd4cd9a810abcf00ed1435e339ef98e6,,load,graphiti,constrained,0,11,,,,,,47,"Melanie: Wow, that photo is great! How long have you had such a great support system?",,3,,,,150.0,30.0,512.0,6118.33244599984,5610.686350002652,507.64609599718824,85643000,687543000,0.0,0.0,0.0,1105920.0,1263,935,0,0.0,5547,0.00087428,5547,0.00087428,,,
graphiti_conv0_constrained,2026-05-13T08:14:42.164647+00:00,graphiti_conv0_constrained_dabbe247,fd4cd9a810abcf00ed1435e339ef98e6,,load,graphiti,constrained,0,12,,,,,,48,"Caroline: Yeah, I'm really lucky to have them. They've been there through everything, I've known these friends for 4 yea",,3,,,,150.0,30.0,512.0,40136.34295400698,39733.107466003275,403.2354880037019,337888000,422273000,0.0,0.0,0.0,1105920.0,1592,1104,0,0.0,5560,0.00087848,5560,0.00087848,,,
graphiti_conv0_constrained,2026-05-13T08:14:54.308795+00:00,graphiti_conv0_constrained_dabbe247,fd4cd9a810abcf00ed1435e339ef98e6,,load,graphiti,constrained,0,13,,,,,,49,Melanie: I'm lucky to have my husband and kids; they keep me motivated.,,3,,,,150.0,30.0,512.0,12143.655997002497,11890.784871007781,252.87112599471584,89340000,235497000,0.0,0.0,0.0,1097728.0,1404,922,0,0.0,5413,0.00085418,5413,0.00085418,,,
graphiti_conv0_constrained,2026-05-13T08:15:02.524481+00:00,graphiti_conv0_constrained_dabbe247,fd4cd9a810abcf00ed1435e339ef98e6,,load,graphiti,constrained,0,14,,,,,,50,"Caroline: Wow, what an amazing family pic! How long have you been married?",,3,,,,150.0,30.0,512.0,8215.174723998643,8010.771150002256,204.40357399638742,82974000,169388000,0.0,0.0,0.0,24576.0,1252,925,0,0.0,5323,0.00083978,5323,0.00083978,,,
graphiti_conv0_constrained,2026-05-13T08:15:05.912504+00:00,graphiti_conv0_constrained_dabbe247,fd4cd9a810abcf00ed1435e339ef98e6,,load,graphiti,constrained,0,15,,,,,,51,"Melanie: 5 years already! Time flies- feels like just yesterday I put this dress on! Thanks, Caroline!",,3,,,,150.0,30.0,512.0,3387.5526170013472,3184.6229509974364,202.92966600391082,8854000,151781000,0.0,0.0,0.0,1069056.0,1368,952,0,0.0,5228,0.00082418,5228,0.00082418,,,
graphiti_conv0_constrained,2026-05-13T08:15:17.721275+00:00,graphiti_conv0_constrained_dabbe247,fd4cd9a810abcf00ed1435e339ef98e6,,load,graphiti,constrained,0,16,,,,,,52,"Caroline: Congrats, Melanie! You both looked so great on your wedding day! Wishing you many happy years together!",,3,,,,150.0,30.0,512.0,11808.296044997405,11300.893799998448,507.40224499895703,123242000,706496000,0.0,0.0,0.0,2478080.0,1291,964,0,0.0,6316,0.00099602,6316,0.00099602,,,
graphiti_conv0_constrained,2026-05-13T08:15:36.970105+00:00,graphiti_conv0_constrained_dabbe247,fd4cd9a810abcf00ed1435e339ef98e6,,load,graphiti,constrained,0,17,,,,,,53,"Melanie: Thanks, Caroline! Appreciate your kind words. Looking forward to more happy years. Our family and moments make ",,3,,,,150.0,30.0,512.0,19248.321537001175,19045.034926006338,203.28661099483725,135638000,484750000,0.0,0.0,0.0,65536.0,1507,1038,0,0.0,6052,0.00095608,6052,0.00095608,,,
graphiti_conv0_constrained,2026-05-13T08:15:40.404729+00:00,graphiti_conv0_constrained_dabbe247,fd4cd9a810abcf00ed1435e339ef98e6,,load,graphiti,constrained,0,18,,,,,,54,Caroline: Looks like you had a great day! How was it? You all look so happy!,,3,,,,150.0,30.0,512.0,3434.0937119995942,3230.9798729984323,203.11383900116198,40927000,144376000,0.0,0.0,0.0,1372160.0,1254,928,0,0.0,4978,0.00078938,4978,0.00078938,,,
